doc_id	token	lemma	upos
usher	forth	forth	ADV
usher	,	,	PUNCT
usher	at	at	ADP
usher	no	no	DET
usher	period	period	NOUN
usher	,	,	PUNCT
usher	any	any	DET
usher	enduring	endure	NOUN
usher	branch	branch	NOUN
usher	;	;	PUNCT
usher	in	in	ADP
usher	other	other	ADJ
usher	words	word	NOUN
usher	,	,	PUNCT
usher	that	that	SCONJ
usher	the	the	DET
usher	entire	entire	ADJ
usher	family	family	NOUN
usher	lay	lay	VERB
usher	in	in	ADP
usher	the	the	DET
usher	direct	direct	ADJ
usher	line	line	NOUN
usher	of	of	ADP
usher	descent	descent	NOUN
usher	,	,	PUNCT
usher	and	and	CCONJ
usher	had	have	VERB
usher	always	always	ADV
usher	,	,	PUNCT
usher	with	with	ADP
usher	very	very	ADV
usher	trifling	trifling	ADJ
usher	and	and	CCONJ
usher	very	very	ADV
usher	temporary	temporary	ADJ
usher	variation	variation	NOUN
usher	,	,	PUNCT
usher	so	so	ADV
usher	lain	lain	ADJ
usher	.	.	PUNCT
usher	It	it	PRON
usher	was	be	AUX
usher	this	this	DET
usher	deficiency	deficiency	NOUN
usher	,	,	PUNCT
usher	I	I	PRON
usher	considered	consider	VERB
usher	,	,	PUNCT
usher	while	while	SCONJ
usher	running	run	VERB
usher	over	over	ADP
usher	in	in	ADV
usher	thought	think	VERB
usher	the	the	DET
usher	perfect	perfect	ADJ
usher	keeping	keeping	NOUN
usher	of	of	ADP
usher	the	the	DET
usher	character	character	NOUN
usher	of	of	ADP
usher	the	the	DET
usher	premises	premise	NOUN
usher	with	with	ADP
usher	the	the	DET
usher	accredited	accredit	VERB
usher	character	character	NOUN
usher	of	of	ADP
usher	the	the	DET
usher	people	people	NOUN
usher	,	,	PUNCT
usher	and	and	CCONJ
usher	while	while	SCONJ
usher	speculating	speculat	VERB
usher	upon	upon	ADP
usher	the	the	DET
usher	possible	possible	ADJ
usher	influence	influence	NOUN
usher	which	which	PRON
usher	the	the	DET
usher	one	one	NOUN
usher	,	,	PUNCT
usher	in	in	ADP
usher	the	the	DET
usher	long	long	ADJ
usher	lapse	lapse	NOUN
usher	of	of	ADP
usher	centuries	centurie	NOUN
usher	,	,	PUNCT
usher	might	might	AUX
usher	have	have	AUX
usher	exercised	exercise	VERB
usher	upon	upon	ADP
usher	the	the	DET
usher	other	other	ADJ
usher	--	--	PUNCT
usher	it	it	PRON
usher	was	be	AUX
usher	this	this	DET
usher	deficiency	deficiency	NOUN
usher	,	,	PUNCT
usher	perhaps	perhaps	ADV
usher	,	,	PUNCT
usher	of	of	ADP
usher	collateral	collateral	NOUN
usher	issue	issue	NOUN
usher	,	,	PUNCT
usher	and	and	CCONJ
usher	the	the	DET
usher	consequent	consequent	ADJ
usher	undeviating	undeviating	ADJ
usher	transmission	transmission	NOUN
usher	,	,	PUNCT
usher	from	from	ADP
usher	sire	sire	NOUN
usher	to	to	ADP
usher	son	son	NOUN
usher	,	,	PUNCT
usher	of	of	ADP
usher	the	the	DET
usher	patrimony	patrimony	NOUN
usher	with	with	ADP
usher	the	the	DET
usher	name	name	NOUN
usher	,	,	PUNCT
usher	which	which	PRON
usher	had	have	VERB
usher	,	,	PUNCT
usher	at	at	ADP
usher	length	length	NOUN
usher	,	,	PUNCT
usher	so	so	ADV
usher	identified	identify	VERB
usher	the	the	DET
usher	two	two	NUM
usher	as	as	SCONJ
usher	to	to	PART
usher	merge	merge	VERB
usher	the	the	DET
usher	original	original	ADJ
usher	title	title	NOUN
usher	of	of	ADP
usher	the	the	DET
usher	estate	estate	NOUN
usher	in	in	ADP
usher	the	the	DET
usher	quaint	quaint	NOUN
usher	and	and	CCONJ
usher	equivocal	equivocal	ADJ
usher	appellation	appellation	NOUN
usher	of	of	ADP
usher	the	the	DET
usher	"	"	PUNCT
usher	House	House	NOUN
usher	of	of	ADP
usher	Usher	Usher	PROPN
usher	"	"	PUNCT
usher	--	--	PUNCT
usher	an	a	DET
usher	appellation	appellation	NOUN
usher	which	which	PRON
usher	seemed	seem	VERB
usher	to	to	PART
usher	include	include	VERB
usher	,	,	PUNCT
usher	in	in	ADP
usher	the	the	DET
usher	minds	mind	NOUN
usher	of	of	ADP
usher	the	the	DET
usher	peasantry	peasantry	NOUN
usher	who	who	PRON
usher	used	use	VERB
