doc_id	token	lemma	upos
emma	to	to	PART
emma	fill	fill	VERB
emma	the	the	DET
emma	house	house	NOUN
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	give	give	VERB
emma	her	she	PRON
emma	pleasant	pleasant	ADJ
emma	society	society	NOUN
emma	again	again	ADV
emma	.	.	PUNCT
emma	Highbury	Highbury	INTJ
emma	,	,	PUNCT
emma	the	the	DET
emma	large	large	ADJ
emma	and	and	CCONJ
emma	populous	populious	ADJ
emma	village	village	NOUN
emma	,	,	PUNCT
emma	almost	almost	ADV
emma	amounting	amount	VERB
emma	to	to	ADP
emma	a	a	DET
emma	town	town	NOUN
emma	,	,	PUNCT
emma	to	to	ADP
emma	which	which	PRON
emma	Hartfield	Hartfield	PROPN
emma	,	,	PUNCT
emma	in	in	ADP
emma	spite	spite	NOUN
emma	of	of	ADP
emma	its	its	PRON
emma	separate	separate	ADJ
emma	lawn	lawn	NOUN
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	shrubberies	shrubbery	NOUN
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	name	name	NOUN
emma	,	,	PUNCT
emma	did	do	AUX
emma	really	really	ADV
emma	belong	belong	VERB
emma	,	,	PUNCT
emma	afforded	afforde	VERB
emma	her	she	PRON
emma	no	no	DET
emma	equals	equal	NOUN
emma	.	.	PUNCT
emma	The	the	DET
emma	Woodhouses	Woodhouse	PROPN
emma	were	be	AUX
emma	first	first	ADV
emma	in	in	ADP
emma	consequence	consequence	NOUN
emma	there	there	ADV
emma	.	.	PUNCT
emma	All	all	DET
emma	looked	look	VERB
emma	up	up	ADP
emma	to	to	ADP
emma	them	they	PRON
emma	.	.	PUNCT
emma	She	she	PRON
emma	had	have	VERB
emma	many	many	ADJ
emma	acquaintance	acquaintance	NOUN
emma	in	in	ADP
emma	the	the	DET
emma	place	place	NOUN
emma	,	,	PUNCT
emma	for	for	ADP
emma	her	she	PRON
emma	father	father	NOUN
emma	was	be	AUX
emma	universally	universally	ADV
emma	civil	civil	ADJ
emma	,	,	PUNCT
emma	but	but	CCONJ
emma	not	not	ADV
emma	one	one	NUM
emma	among	among	ADP
emma	them	they	PRON
emma	who	who	PRON
emma	could	could	AUX
emma	be	be	AUX
